-85.17261, -24.439934, 50.200066, 72.588974, 143.84496, -107.833626, -78.37111, -0.29941463, 110.465225, 172.90271, -67.58004, -4.240396, 70.695076, 63.937206, 127.44867
-83.99401, -95.26327, -33.455967, 99.99099, 178.70964, -73.656685, -55.78873, 1.7863894, 71.75106, 136.60939, -45.56076, -34.520573, 22.081566, 67.45409, 118.69818
-73.86055, -85.153, -51.33869, 60.80553, 138.21358, -86.97766, -37.924957, 4.6853504, 45.18093, 141.85023, -42.575066, -16.497803, 13.138261, 31.041838, 108.70621
-118.7763, -117.67946, -68.62384, 91.21648, 173.50319, -123.83075, -122.51163, -68.95297, 91.85137, 175.54619, -114.55713, -115.33126, -69.52109, 81.55999, 159.56999
-124.17655, -124.34334, -63.975163, 106.22321, 199.17926, -124.26061, -124.318, -63.958103, 106.16908, 199.13884, -124.26061, -124.318, -63.958103, 106.16908, 199.13884
-104.94843, -103.44271, -37.987785, 108.09426, 201.03893, -110.97483, -74.53665, -7.199769, 93.58315, 160.12001, -98.3443, -57.877586, 13.051488, 94.455025, 164.32823
-81.01195, -90.50392, -37.031406, 92.341194, 179.74783, -92.03667, -87.5742, -37.752773, 89.008965, 134.10004, -65.329216, -68.149956, -13.572148, 85.92982, 145.38643
-125.0866, -125.120285, -63.626945, 106.8225, 199.79628, -109.756744, -37.477833, 54.197895, 95.533195, 227.87563, -110.37047, -37.707657, 55.423157, 96.29467, 228.90132
-84.15611, -83.55736, -45.134274, 74.17154, 164.1787, -95.84975, -87.09924, -31.030527, 91.65325, 153.53624, -73.1224, -60.8746, -18.332787, 69.19361, 132.45805
-117.48546, -102.96884, -35.754116, 91.275894, 163.41443, -49.17193, -1.3080795, 63.92834, 40.29898, 109.14059, -22.437737, -5.838935, 85.93552, 50.912163, 97.91429
-98.696976, -108.6816, -70.921196, 82.50159, 161.83235, -87.06784, -108.85962, -60.589714, 91.99246, 184.03908, -86.29452, -93.16816, -62.824703, 71.35284, 147.62466
-84.42069, -93.365814, -40.01616, 95.98853, 186.35966, -126.18839, -120.737526, -69.82384, 94.06245, 168.50108, -83.29839, -89.29558, -41.706234, 86.85082, 171.76756
-74.15961, -89.632935, -36.410885, 82.021774, 149.22493, -120.87389, -56.934418, 25.446394, 93.61201, 206.7275, -96.48179, -35.4901, 43.184635, 76.35197, 168.79282
-99.34811, -114.49859, -53.494884, 101.176155, 170.68184, -149.0777, -117.55302, -66.52205, 75.89743, 167.79955, -126.03664, -110.096344, -55.79567, 73.02033, 149.1053
-64.684006, -12.398107, 32.907764, 56.434906, 118.5465, -96.238075, -32.1539, 50.73822, 84.7339, 184.79895, -26.456774, 0.73118424, 65.77419, 46.10118, 89.62265
-123.94789, -120.063705, -69.258385, 93.69639, 172.2202, -57.702255, -49.231056, -24.593128, 32.79459, 101.87988, -62.27687, -46.41716, -22.624752, 30.66669, 99.42461
-116.23273, -120.81093, -58.396904, 108.82015, 206.69458, -76.75621, -95.51167, -41.96163, 102.805626, 189.40645, -78.7809, -97.49905, -41.603687, 104.759445, 193.95992
-117.90528, -117.0838, -61.019238, 102.07028, 170.79779, -114.82398, -113.55846, -53.375336, 102.33869, 174.61742, -108.13571, -106.86516, -49.21285, 99.41274, 164.04724
-126.58039, -117.16119, -61.857334, 99.51092, 186.51317, -115.64319, -118.083496, -69.020004, 87.5702, 180.68947, -114.37463, -111.33162, -67.02345, 83.48348, 168.74568
-105.947205, -110.303375, -55.775097, 98.82948, 173.35922, -115.618004, -118.54814, -67.2247, 93.81189, 176.59468, -87.40654, -103.437035, -57.126816, 90.76916, 158.23732
